"go_description","NES","pval","padj"
"neuron fate commitment",1.49865330413889,0.0282653971141701,0.0718955652392264
"positive regulation of protein ubiquitination",-1.40893978679616,0.0283236143437864,0.0719565053636503
"glutathione metabolic process",-1.4398897072239,0.0284498892275979,0.0722032537056966
"response to vitamin",1.41114017527577,0.0284866526688799,0.0722225574829226
"stress granule assembly",-1.52052041549771,0.0285606286594573,0.0723360707458852
"chloride transport",1.36743270426489,0.0286621435988915,0.0725190293099634
"skeletal muscle contraction",1.45994504439437,0.0287113994354982,0.0725695269405399
"regulation of programmed necrotic cell death",-1.51532140479502,0.0288159744865356,0.0727596012264512
"morphogenesis of a polarized epithelium",1.48764362202422,0.0296117249238085,0.074616726995192
"modified amino acid metabolic process",-1.32436035249772,0.0296088398257958,0.074616726995192
"positive regulation of cell cycle G1/S phase transition",-1.49249599994099,0.0302005799041444,0.0759460268249398
"corpus callosum development",1.47945667074664,0.0301741044315977,0.0759460268249398
"signal transduction in response to DNA damage",-1.32699520382477,0.0303172718143544,0.076162152418008
"regulation of monoatomic ion transmembrane transport",1.29101609640537,0.0303897275862163,0.0762668239423078
"foam cell differentiation",1.47669247751826,0.0305189476073264,0.0764405410838768
"hepaticobiliary system development",1.32786032849729,0.0305206682002237,0.0764405410838768
"sensory perception of light stimulus",1.34160920691902,0.0307919062067514,0.0770419713880031
"T-helper 17 type immune response",-1.48369584306016,0.0308988515194508,0.0772315390652671
"non-motile cilium assembly",1.40608538784312,0.0313667606573981,0.0783220424882814
"regulation of cellular component size",1.2739007675448,0.0315971233027212,0.0788177990139381
"GO:0086019",1.54103318042689,0.0318983207113845,0.0794890748512068
"positive regulation of stress fiber assembly",1.44994753570585,0.0326400892803132,0.0811741979390922
"B cell differentiation",1.38664965218022,0.0326198777254763,0.0811741979390922
"negative regulation of translation",-1.36416939389898,0.0327500967982327,0.0813660880333223
"peptide metabolic process",1.47655137297684,0.0331668605099983,0.082318951386038
"autophagy of mitochondrion",-1.37098142964527,0.0332926170764117,0.0825483608591309
"neuron projection arborization",1.4566017264909,0.033492025809116,0.0829597479291803
"cellular response to radiation",-1.34578876875931,0.0336238841784432,0.0831201208682673
"negative regulation of organelle organization",-1.23671828419276,0.0336065339451986,0.0831201208682673
"RNA decapping",-1.52616912216861,0.0338766370571076,0.0836614456534951
"negative regulation of cell adhesion",1.28845876818684,0.0339705973000302,0.0838099297930028
"regulation of mononuclear cell migration",1.41060781128019,0.0340257632722095,0.0838625031097143
"modification of postsynaptic structure",-1.50491194264187,0.0346174780265473,0.0851514330404745
"regulation of cholesterol metabolic process",1.45661625901935,0.0346174780265473,0.0851514330404745
"negative regulation of striated muscle cell differentiation",1.51568375377082,0.0347556715516034,0.0854065460648033
"negative regulation of cellular response to insulin stimulus",-1.47055079364076,0.0348949728403874,0.0856638728698113
"regulation of muscle adaptation",1.40562011435503,0.0349650430669745,0.085750902650392
"regulation of supramolecular fiber organization",1.24133989969966,0.0352098680169841,0.0862659179802864
"neuroinflammatory response",1.45811466870416,0.0354429579985724,0.0866397306024077
"negative regulation of myeloid leukocyte differentiation",1.45169557521951,0.0354429579985724,0.0866397306024077
"cell communication involved in cardiac conduction",1.45125838798103,0.0354673745784584,0.0866397306024077
"positive regulation of viral genome replication",-1.51657265289885,0.0358123879498442,0.0873963398539547
"neuromuscular process controlling balance",1.46933061777605,0.0359522800902732,0.0876513757712665
"brain morphogenesis",1.50168040787763,0.0360796578428581,0.0877029563069278
"positive regulation of axon extension",1.49721385791631,0.0360796578428581,0.0877029563069278
"protein localization to cell periphery",1.25314685288424,0.0360610863002498,0.0877029563069278
"response to leukemia inhibitory factor",-1.3793492674858,0.0361641795799998,0.0877950153635559
"receptor-mediated endocytosis",1.24957309301845,0.036188417717477,0.0877950153635559
"mitotic cytokinesis",-1.38251852478299,0.0363700373828409,0.088063130593643
"negative regulation of intrinsic apoptotic signaling pathway",-1.37098992422676,0.0363700373828409,0.088063130593643
"signal transduction by p53 class mediator",-1.30032425292168,0.0364576389004762,0.0881890347231247
"positive regulation of epithelial cell differentiation",1.41087859489077,0.0368875929143382,0.0891420172183568
"positive regulation of heart growth",1.48487747874819,0.0374036454986922,0.0902374594588522
"regulation of heart rate",1.37565671762331,0.0374137548906908,0.0902374594588522
"response to gamma radiation",-1.46789655894492,0.0377978796842298,0.0909867327287047
"cellular response to glucose starvation",-1.46787857585507,0.0377978796842298,0.0909867327287047
"hindbrain development",1.30067848459021,0.0381939858739507,0.0918509737958988
"leukocyte migration",1.27615463359059,0.038912828778651,0.0934889203537522
"positive regulation of cell cycle",-1.26042156799449,0.039484158642469,0.0947696327106547
"regulation of proteasomal ubiquitin-dependent protein catabolic process",-1.31728274683895,0.0410478876976162,0.0984275099970914
"regulation of myeloid leukocyte differentiation",1.38284070033397,0.0417046400013168,0.0999056027884543
"cell migration involved in sprouting angiogenesis",1.4313408563022,0.0419460847489783,0.100386910070743
"protein localization to chromosome",-1.38385435386154,0.0428707479398376,0.102500813365809
"positive regulation of post-translational protein modification",-1.32501850123492,0.0430181452401876,0.102754046055877
"steroid biosynthetic process",1.28539675547924,0.0433616034856182,0.103474654945931
"calcineurin-mediated signaling",1.43922087156406,0.0434708424963553,0.103586435870133
"regulation of post-translational protein modification",-1.29913879209988,0.0434920844993696,0.103586435870133
"regulation of binding",1.38639797033994,0.0435692529979205,0.103670547239048
"positive regulation of hemopoiesis",1.27203861977367,0.0446474161315108,0.10613402088076
"negative regulation of small GTPase mediated signal transduction",1.37976334615195,0.0448646971655771,0.106548278886994
"nucleus organization",-1.30084465381783,0.0449775638639643,0.106714009282605
"blastocyst development",-1.3711903139241,0.0450452392064848,0.106772303841591
"protein localization to synapse",1.39315848784234,0.0460834569820468,0.109128798226128
"mitochondrial transport",-1.38464412035306,0.0462263664975465,0.1093626645792
"protein K48-linked ubiquitination",-1.3497697029342,0.0463937804752275,0.109654002134674
"regulation of mitochondrial membrane permeability",-1.43023222087019,0.0464470620033672,0.109675283681926
"cell adhesion mediated by integrin",1.3572912810989,0.0465896385328907,0.109802601946689
"intrinsic apoptotic signaling pathway by p53 class mediator",-1.35186456269792,0.0465786162540133,0.109802601946689
"T cell differentiation",1.26588712656809,0.0467284397647592,0.110025043058278
"response to ionizing radiation",-1.32392361174726,0.0478999735908018,0.112676386120053
"cellular response to UV",-1.38326581046282,0.0481659033448925,0.113194442680549
"lipoprotein metabolic process",1.35130666203568,0.048774415299356,0.11451585468863
"protein processing",1.27228747461805,0.0492262428621361,0.115467238228704
"regulation of vascular permeability",1.42261846181953,0.0493096646942801,0.115553490489812
"regulation of erythrocyte differentiation",1.41118472277748,0.0495555280406098,0.116019889372959
"regulation of glucose metabolic process",1.35862948272478,0.05015935708735,0.117212007080534
"neuron projection organization",1.35824055006714,0.05015935708735,0.117212007080534
"positive regulation of cell morphogenesis",1.47753178444247,0.0505050505050505,0.117797561300386
"type II interferon production",-1.41972186674347,0.0504991972909039,0.117797561300386
"negative regulation of catabolic process",-1.22870142073956,0.0507518796992481,0.118261905940769
"inorganic anion transport",1.30930258019258,0.0511247443762781,0.11901878930455
"protein polyubiquitination",-1.2443867744222,0.0520446096654275,0.121046477127947
"regulation of leukocyte migration",1.26801605086183,0.0521042084168337,0.121071411114913
"attachment of mitotic spindle microtubules to kinetochore",-1.48051767316741,0.0525291828793774,0.121944504210139
"positive regulation of sterol transport",1.45492880592249,0.0529531568228106,0.122584083598226
"lens fiber cell differentiation",1.43879549436582,0.0529411764705882,0.122584083598226
"positive regulation of lymphocyte differentiation",1.30539809284183,0.0529531568228106,0.122584083598226
"ribosome disassembly",-1.4392331145742,0.0530612244897959,0.122719564016083
"C21-steroid hormone metabolic process",1.47049699032102,0.0532786885245902,0.123107566674823
"positive regulation of leukocyte migration",1.31848349681743,0.0534653465346535,0.12342373100311
"double-strand break repair via nonhomologous end joining",-1.35089963809358,0.0535714285714286,0.12343853820598
"positive regulation of cell-cell adhesion",1.23183249571551,0.0535331905781585,0.12343853820598
"peptidyl-amino acid modification",1.20581594185791,0.0538793103448276,0.124032575951801
"positive regulation of peptidyl-tyrosine phosphorylation",1.45007204419649,0.0545454545454545,0.125414546467178
"regulation of platelet activation",1.42492532141098,0.0545808966861598,0.125414546467178
"negative regulation of small molecule metabolic process",1.35066512717565,0.0547247951798639,0.125555992041869
"dephosphorylation",1.28176640290635,0.0547945205479452,0.125555992041869
"negative regulation of inflammatory response",1.27941530563918,0.0547945205479452,0.125555992041869
"regulation of dendrite development",1.3229199751178,0.054989816700611,0.125770799600566
"tumor necrosis factor-mediated signaling pathway",1.30363178543853,0.054989816700611,0.125770799600566
"negative regulation of mRNA catabolic process",-1.41395281164057,0.0550603544509327,0.125815957541476
"positive regulation of coagulation",1.45876721104414,0.055327868852459,0.126310719951651
"positive regulation of Wnt signaling pathway",1.26852422722927,0.055984555984556,0.127692214708789
"leukocyte homeostasis",-1.35108824835355,0.0561637683677851,0.127951507637939
"regulation of blood pressure",1.26182631763338,0.0562015503875969,0.127951507637939
"lymphocyte homeostasis",-1.36794577987589,0.0575807638763849,0.130971122242245
"T-helper 17 cell differentiation",-1.45640496004587,0.0576540755467197,0.131017564338738
"T cell proliferation",1.25062327498105,0.0577689243027888,0.131158226854269
"cellular component maintenance",1.30099078411848,0.0582329317269076,0.132090633596658
"negative regulation of type I interferon production",-1.44052138658292,0.0585858585858586,0.132648237401437
"regulation of lipid localization",1.29648445563848,0.0585858585858586,0.132648237401437
"muscle cell migration",1.35582076565823,0.0588655273705842,0.133159736344235
"negative regulation of miRNA metabolic process",1.4510136898085,0.0594262295081967,0.134305447529018
"basement membrane organization",1.40752840298459,0.0596421471172962,0.134670554612163
"cellular response to heat",-1.37371346618387,0.0597938144329897,0.134890053142546
"negative regulation of alpha-beta T cell activation",1.46116759815617,0.0601202404809619,0.135134152151854
"negative regulation of binding",1.42915080579212,0.0601202404809619,0.135134152151854
"regulation of reactive oxygen species metabolic process",-1.29727958211223,0.0601202404809619,0.135134152151854
