"go_description","NES","pval","padj"
"phosphatidylinositol biosynthetic process",0.845078226266516,0.800693240901213,0.884826635759934
"Fc receptor mediated stimulatory signaling pathway",-0.779516392866609,0.802173913043478,0.886068381029779
"synapse assembly",0.878263922555565,0.802675585284281,0.886228115069211
"viral process",0.887224057703782,0.803921568627451,0.886814814814815
"inclusion body assembly",0.78850999198308,0.803669724770642,0.886814814814815
"negative regulation of neuron projection development",0.853332652532335,0.805217391304348,0.887849651362679
"defense response to virus",-0.893798092340383,0.808457711442786,0.889123528184644
"regulation of postsynaptic membrane neurotransmitter receptor levels",0.843341511688507,0.808849557522124,0.889123528184644
"cellular response to retinoic acid",0.812518683523792,0.807619047619048,0.889123528184644
"neuromuscular junction development",0.809550635912976,0.808880308880309,0.889123528184644
"regulation of sterol transport",0.802854786272979,0.807984790874525,0.889123528184644
"integrated stress response signaling",0.802634146602872,0.808712121212121,0.889123528184644
"positive regulation of CD4-positive, alpha-beta T cell activation",0.780005197480812,0.808118081180812,0.889123528184644
"T-helper 1 type immune response",0.79594525904616,0.810344827586207,0.890339027033628
"regulation of apoptotic signaling pathway",0.883131048145955,0.813008130081301,0.892475090164435
"organophosphate ester transport",0.853196933318406,0.812824956672444,0.892475090164435
"lipoprotein biosynthetic process",0.793775979529104,0.813725490196078,0.892867668729738
"sphingolipid biosynthetic process",-0.857236732103581,0.817551963048499,0.89540735590491
"inner ear receptor cell development",-0.799964387348162,0.816666666666667,0.89540735590491
"positive regulation of non-canonical NF-kappaB signal transduction",0.795733136683256,0.817490494296578,0.89540735590491
"somatic stem cell population maintenance",0.787733195779124,0.817647058823529,0.89540735590491
"negative regulation of epithelial cell differentiation",0.766711549477767,0.817843866171004,0.89540735590491
"axoneme assembly",0.816293562254553,0.819012797074954,0.895896766126063
"ceramide biosynthetic process",0.803049906430822,0.818691588785047,0.895896766126063
"presynaptic modulation of chemical synaptic transmission",-0.758872194227496,0.822757111597374,0.899596101755367
"protein complex oligomerization",-0.885201251485478,0.823821339950372,0.900363084877509
"retina development in camera-type eye",-0.855413742828039,0.824355971896956,0.900550846059966
"protein exit from endoplasmic reticulum",0.794346063818052,0.825757575757576,0.901685131117599
"protein autophosphorylation",0.833477068789806,0.827288428324698,0.902166027724912
"protein tetramerization",0.823608277360672,0.82695810564663,0.902166027724912
"central nervous system projection neuron axonogenesis",0.766775121894293,0.826568265682657,0.902166027724912
"intraciliary transport",0.786725635429091,0.829545454545455,0.90423004751068
"regulation of cell adhesion mediated by integrin",0.784538045457997,0.830443159922929,0.904811204095131
"neutrophil chemotaxis",-0.793731739704757,0.831932773109244,0.905639097744361
"regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway",-0.772873931745573,0.831932773109244,0.905639097744361
"regulation of Rac protein signal transduction",0.750740911262395,0.834274952919021,0.907790632680846
"ovarian follicle development",-0.809894582589017,0.837552742616034,0.910957890960997
"morphogenesis of embryonic epithelium",-0.863760184477798,0.837962962962963,0.911004850667575
"Fc receptor signaling pathway",-0.791086717417403,0.839506172839506,0.912282977665348
"polyol biosynthetic process",0.783778812944945,0.840776699029126,0.913263792993563
"positive regulation of post-translational protein modification",0.832474724216576,0.842657342657343,0.91435182193038
"regulation of dendrite development",0.819019537064668,0.842857142857143,0.91435182193038
"regulation of gliogenesis",0.8124831039735,0.842883548983364,0.91435182193038
"protein O-linked glycosylation via N-acetyl-galactosamine",0.747146334587072,0.847908745247148,0.918999784149966
"regulation of inflammasome-mediated signaling pathway",0.747120595203059,0.847583643122677,0.918999784149966
"regulation of regulated secretory pathway",-0.844112339286774,0.849884526558891,0.919457230286589
"regulation of extent of cell growth",0.813601800670841,0.848816029143898,0.919457230286589
"myeloid leukocyte mediated immunity",-0.806166525892213,0.850325379609544,0.919457230286589
"toll-like receptor signaling pathway",-0.793142577114853,0.850102669404518,0.919457230286589
"Arp2/3 complex-mediated actin nucleation",0.766043528509333,0.850194552529183,0.919457230286589
"regulation of ruffle assembly",0.75047261972486,0.850553505535055,0.919457230286589
"membrane invagination",0.773069296449083,0.852427184466019,0.921081528883178
"regulation of T cell mediated immunity",-0.797761479913431,0.852941176470588,0.921235857267189
"maternal process involved in female pregnancy",0.757853391656884,0.854368932038835,0.922376550378594
"chloride transport",0.800945101002202,0.855018587360595,0.922676579925651
"membrane protein ectodomain proteolysis",0.765932377576135,0.855491329479769,0.922785519238934
"regulation of synapse structure or activity",0.863413585444495,0.856209150326797,0.923158606043054
"regulation of leukocyte differentiation",-0.87371315550323,0.858247422680412,0.923737093805737
"nerve development",0.799222693571425,0.858472998137803,0.923737093805737
"postsynaptic membrane organization",-0.77589176856749,0.858606557377049,0.923737093805737
"postsynaptic specialization organization",0.770255974051898,0.858252427184466,0.923737093805737
"response to amphetamine",0.735171575208436,0.857933579335793,0.923737093805737
"viral life cycle",0.859641729413867,0.859531772575251,0.924331828220005
"peptidyl-lysine modification",-0.835028544456457,0.860730593607306,0.925220153024397
"positive regulation of leukocyte chemotaxis",0.782449507667136,0.862264150943396,0.92634505733245
"response to tumor cell",0.732777907925746,0.862523540489642,0.92634505733245
"regulation of tumor necrosis factor-mediated signaling pathway",-0.783390941432177,0.865546218487395,0.929189322787939
"homophilic cell-cell adhesion",0.819177402334695,0.866900175131349,0.930240481917859
"positive regulation of tumor necrosis factor superfamily cytokine production",-0.814295144776241,0.867549668874172,0.930535124522772
"neuron fate commitment",-0.772746086621712,0.868200836820084,0.930831307553973
"carbohydrate derivative transport",0.78759898171519,0.868913857677903,0.931193521052053
"GO:0051092",-0.795070199866858,0.870762711864407,0.932772141064936
"type II interferon production",0.789577875030035,0.871508379888268,0.932823612017538
"translational elongation",0.780662062446313,0.872458410351202,0.932823612017538
"amino acid import across plasma membrane",-0.76777768378825,0.872689938398357,0.932823612017538
"negative regulation of T cell proliferation",0.758177041755036,0.872623574144487,0.932823612017538
"positive regulation of neuron apoptotic process",0.755066155413801,0.872623574144487,0.932823612017538
"negative regulation of leukocyte apoptotic process",0.730119271937397,0.873822975517891,0.933632641082826
"regulation of acute inflammatory response",0.734528864773225,0.874538745387454,0.933995338232212
"cellular response to biotic stimulus",0.829035306142085,0.875838926174497,0.93457962801595
"androgen receptor signaling pathway",0.741757793321432,0.875728155339806,0.93457962801595
"positive regulation of protein modification process",0.861091054848322,0.876221498371335,0.934586058855889
"urogenital system development",0.742837441428859,0.876893939393939,0.934901528168281
"excitatory synapse assembly",0.73758364006778,0.877669902912621,0.93532704981929
"negative regulation of cellular response to insulin stimulus",-0.759569516463414,0.879098360655738,0.936045530307825
"establishment or maintenance of bipolar cell polarity",0.736438664633078,0.878787878787879,0.936045530307825
"regulation of T cell activation",0.859227069226466,0.87987012987013,0.936064150166165
"thymus development",0.73770488715128,0.879611650485437,0.936064150166165
"myeloid cell development",-0.788225229171502,0.881318681318681,0.937203499157227
"ceramide metabolic process",0.794893608876506,0.883928571428571,0.939277899343545
"protein catabolic process in the vacuole",-0.726587916178168,0.884026258205689,0.939277899343545
"regulation of cellular response to insulin stimulus",-0.782935726471717,0.885032537960954,0.939944697997043
"neutral lipid catabolic process",0.713458767232258,0.885931558935361,0.940497061282107
"mesodermal cell differentiation",-0.70316357997484,0.888412017167382,0.942727074223789
"regulation of production of molecular mediator of immune response",0.807959953452412,0.891608391608392,0.944935107947775
"lymphocyte apoptotic process",0.737196863165101,0.891634980988593,0.944935107947775
"fatty acid derivative biosynthetic process",0.702462695209027,0.891221374045801,0.944935107947775
"positive regulation of multicellular organism growth",0.690851479597378,0.893577981651376,0.946590077020365
"proteoglycan biosynthetic process",-0.787929918245958,0.894623655913979,0.94725310614791
"DNA catabolic process",-0.715991513428479,0.894967177242888,0.94725310614791
"response to virus",0.851290357418544,0.896440129449838,0.948407673186061
"positive regulation of pattern recognition receptor signaling pathway",0.745865305506825,0.8996138996139,0.951359905769791
"retina homeostasis",-0.738456175225475,0.9,0.951362862010222
"positive regulation of leukocyte cell-cell adhesion",-0.843772224093519,0.901204819277108,0.951420825795739
"semaphorin-plexin signaling pathway",0.725120912835407,0.900970873786408,0.951420825795739
"disruption of anatomical structure in another organism",0.7141320200347,0.900970873786408,0.951420825795739
"bone development",0.817915166247795,0.901694915254237,0.951533494753834
"microtubule bundle formation",0.788258032678806,0.903460837887067,0.951600737381419
"granulocyte migration",0.756658006005324,0.902930402930403,0.951600737381419
"vesicle transport along microtubule",0.741119391746154,0.903041825095057,0.951600737381419
"positive regulation of response to endoplasmic reticulum stress",-0.736975943707904,0.903765690376569,0.951600737381419
"lymphocyte costimulation",0.704203664790846,0.904059040590406,0.951600737381419
"interleukin-10 production",0.701865108521998,0.902485659655832,0.951600737381419
"xenobiotic transport",-0.75063637839985,0.905349794238683,0.95255540029691
"regulation of hippo signaling",0.729664412299345,0.905882352941176,0.95271186440678
"sensory organ morphogenesis",0.826862897777173,0.907590759075908,0.953807073536117
"glycosphingolipid metabolic process",-0.757388532255168,0.907692307692308,0.953807073536117
"spinal cord development",-0.770380107443983,0.911062906724512,0.956943772530782
